TimeStamp,Temp
 08/06/2022 04:10,15.5
 08/06/2022 04:20,15.8
 08/06/2022 04:30,15.9
 08/06/2022 04:40,15.9
 08/06/2022 04:50,15.5
 08/06/2022 05:00,15.5
 08/06/2022 05:10,15.1
 08/06/2022 05:20,14.8
 08/06/2022 05:30,15.1
 08/06/2022 05:40,15.6
 08/06/2022 05:50,15.5
 08/06/2022 06:00,14.9
 08/06/2022 06:10,14.8
 08/06/2022 06:20,14.8
 08/06/2022 06:30,14.7
 08/06/2022 06:40,14.9
 08/06/2022 06:50,15.3
 08/06/2022 07:00,15.0
 08/06/2022 07:10,14.8
 08/06/2022 07:20,14.4
 08/06/2022 07:30,14.1
 08/06/2022 07:40,14.0
 08/06/2022 07:50,14.1
 08/06/2022 08:00,14.2
 08/06/2022 08:10,14.1
 08/06/2022 08:20,14.1
 08/06/2022 08:30,13.9
 08/06/2022 08:40,13.9
 08/06/2022 08:50,14.0
 08/06/2022 09:00,14.3
 08/06/2022 09:10,14.7
 08/06/2022 09:20,14.8
 08/06/2022 09:30,15.2
 08/06/2022 09:40,15.5
 08/06/2022 09:50,15.7
 08/06/2022 10:00,15.8
 08/06/2022 10:10,15.9
 08/06/2022 10:20,16.0
 08/06/2022 10:30,16.0
 08/06/2022 10:40,15.9
 08/06/2022 10:50,16.0
 08/06/2022 11:00,16.2
 08/06/2022 11:10,16.2
 08/06/2022 11:20,16.3
 08/06/2022 11:30,17.3
 08/06/2022 11:40,17.4
 08/06/2022 11:50,17.4
 08/06/2022 12:00,17.9
 08/06/2022 12:10,17.5
 08/06/2022 12:20,17.4
 08/06/2022 12:30,17.1
 08/06/2022 12:40,16.9
 08/06/2022 12:50,16.7
 08/06/2022 13:00,16.6
 08/06/2022 13:10,16.4
 08/06/2022 13:20,16.2
 08/06/2022 13:30,16.1
 08/06/2022 13:40,16.5
 08/06/2022 13:50,16.6
 08/06/2022 14:00,16.6
 08/06/2022 14:10,16.4
 08/06/2022 14:20,16.2
 08/06/2022 14:30,16.3
 08/06/2022 14:40,16.3
 08/06/2022 14:50,15.9
 08/06/2022 15:00,15.9
 08/06/2022 15:10,16.2
 08/06/2022 15:20,16.4
 08/06/2022 15:30,16.6
 08/06/2022 15:40,16.9
 08/06/2022 15:50,16.9
 08/06/2022 16:00,16.7
 08/06/2022 16:10,16.6
 08/06/2022 16:20,16.7
 08/06/2022 16:30,16.5
 08/06/2022 16:40,16.5
 08/06/2022 16:50,16.6
 08/06/2022 17:00,16.7
 08/06/2022 17:10,16.7
 08/06/2022 17:20,16.9
 08/06/2022 17:30,16.9
 08/06/2022 17:40,16.9
 08/06/2022 17:50,16.9
 08/06/2022 18:00,17.1
 08/06/2022 18:10,17.0
 08/06/2022 18:20,16.5
 08/06/2022 18:30,16.5
 08/06/2022 18:40,16.4
 08/06/2022 18:50,16.2
 08/06/2022 19:00,16.3
 08/06/2022 19:10,16.4
 08/06/2022 19:20,16.3
 08/06/2022 19:30,16.2
 08/06/2022 19:40,16.1
 08/06/2022 19:50,16.1
 08/06/2022 20:00,16.0
 08/06/2022 20:10,15.8
 08/06/2022 20:20,16.0
 08/06/2022 20:30,15.7
 08/06/2022 20:40,15.8
 08/06/2022 20:50,15.8
 08/06/2022 21:00,15.9
 08/06/2022 21:10,15.7
 08/06/2022 21:20,15.2
 08/06/2022 21:30,15.1
 08/06/2022 21:40,15.2
 08/06/2022 21:50,15.4
 08/06/2022 22:00,15.5
 08/06/2022 22:10,15.4
 08/06/2022 22:20,15.4
 08/06/2022 22:30,15.4
 08/06/2022 22:40,15.3
 08/06/2022 22:50,15.2
 08/06/2022 23:00,15.0
 08/06/2022 23:10,14.7
 08/06/2022 23:20,14.9
 08/06/2022 23:30,15.0
 08/06/2022 23:40,15.0
 08/06/2022 23:50,15.0
 09/06/2022 00:00,14.9
 09/06/2022 00:10,14.8
 09/06/2022 00:20,14.8
 09/06/2022 00:30,14.9
 09/06/2022 00:40,14.9
 09/06/2022 00:50,15.0
 09/06/2022 01:00,15.0
 09/06/2022 01:10,14.9
 09/06/2022 01:20,14.8
 09/06/2022 01:30,14.8
 09/06/2022 01:40,14.6
 09/06/2022 01:50,14.5
 09/06/2022 02:00,14.3
 09/06/2022 02:10,14.0
 09/06/2022 02:20,13.8
 09/06/2022 02:30,13.7
 09/06/2022 02:40,13.5
 09/06/2022 02:50,13.4
 09/06/2022 03:00,13.2
 09/06/2022 03:10,13.0
 09/06/2022 03:20,12.8
 09/06/2022 03:30,12.7
 09/06/2022 03:40,12.6
 09/06/2022 03:50,12.4
 09/06/2022 04:00,12.4
 09/06/2022 04:10,12.7
 09/06/2022 04:20,12.5
 09/06/2022 04:30,12.0
 09/06/2022 04:40,12.0
 09/06/2022 04:50,11.9
 09/06/2022 05:00,11.9
 09/06/2022 05:10,12.2
 09/06/2022 05:20,12.4
 09/06/2022 05:30,12.6
 09/06/2022 05:40,12.7
 09/06/2022 05:50,12.8
 09/06/2022 06:00,13.0
 09/06/2022 06:10,13.4
 09/06/2022 06:20,13.0
 09/06/2022 06:30,12.6
 09/06/2022 06:40,12.5
 09/06/2022 06:50,12.4
 09/06/2022 07:00,12.3
 09/06/2022 07:10,12.4
 09/06/2022 07:20,12.6
 09/06/2022 07:30,12.8
 09/06/2022 07:40,12.8
 09/06/2022 07:50,13.1
 09/06/2022 08:00,13.1
 09/06/2022 08:10,13.3
 09/06/2022 08:20,13.1
 09/06/2022 08:30,13.6
 09/06/2022 08:40,14.3
 09/06/2022 08:50,14.4
 09/06/2022 09:00,14.0
 09/06/2022 09:10,13.9
 09/06/2022 09:20,13.9
 09/06/2022 09:30,14.0
 09/06/2022 09:40,14.1
 09/06/2022 09:50,14.2
 09/06/2022 10:00,14.3
 09/06/2022 10:10,14.4
 09/06/2022 10:20,14.2
 09/06/2022 10:30,14.2
 09/06/2022 10:40,14.3
 09/06/2022 10:50,14.6
 09/06/2022 11:00,15.1
 09/06/2022 11:10,15.3
 09/06/2022 11:20,15.2
 09/06/2022 11:30,14.9
 09/06/2022 11:40,14.7
 09/06/2022 11:50,14.2
 09/06/2022 12:00,14.1
 09/06/2022 12:10,14.5
 09/06/2022 12:20,14.8
 09/06/2022 12:30,14.9
 09/06/2022 12:40,14.3
 09/06/2022 12:50,13.9
 09/06/2022 13:00,13.9
 09/06/2022 13:10,13.9
 09/06/2022 13:20,13.6
 09/06/2022 13:30,13.6
 09/06/2022 13:40,13.9
 09/06/2022 13:50,13.7
 09/06/2022 14:00,13.8
 09/06/2022 14:10,14.5
 09/06/2022 14:20,13.6
 09/06/2022 14:30,13.4
 09/06/2022 14:40,13.2
 09/06/2022 14:50,13.3
 09/06/2022 15:00,13.0
 09/06/2022 15:10,12.9
 09/06/2022 15:20,12.8
 09/06/2022 15:30,12.6
 09/06/2022 15:40,12.6
 09/06/2022 15:50,12.7
 09/06/2022 16:00,12.9
 09/06/2022 16:10,12.7
 09/06/2022 16:20,12.7
 09/06/2022 16:30,12.8
 09/06/2022 16:40,12.8
 09/06/2022 16:50,12.7
 09/06/2022 17:00,12.5
 09/06/2022 17:10,12.6
 09/06/2022 17:20,12.6
 09/06/2022 17:30,12.8
 09/06/2022 17:40,12.7
 09/06/2022 17:50,12.6
 09/06/2022 18:00,12.6
 09/06/2022 18:10,12.7
 09/06/2022 18:20,12.3
 09/06/2022 18:30,12.2
 09/06/2022 18:40,12.3
 09/06/2022 18:50,12.2
 09/06/2022 19:00,12.1
 09/06/2022 19:10,12.1
 09/06/2022 19:20,12.1
 09/06/2022 19:30,12.1
 09/06/2022 19:40,12.3
 09/06/2022 19:50,12.3
 09/06/2022 20:00,12.3
 09/06/2022 20:10,12.3
 09/06/2022 20:20,12.2
 09/06/2022 20:30,12.3
 09/06/2022 20:40,12.5
 09/06/2022 20:50,12.5
 09/06/2022 21:00,12.6
 09/06/2022 21:10,12.5
 09/06/2022 21:20,12.5
 09/06/2022 21:30,12.5
 09/06/2022 21:40,12.5
 09/06/2022 21:50,12.5
 09/06/2022 22:00,12.5
 09/06/2022 22:10,12.5
 09/06/2022 22:20,12.5
 09/06/2022 22:30,12.5
 09/06/2022 22:40,12.6
 09/06/2022 22:50,12.5
 09/06/2022 23:00,12.5
 09/06/2022 23:10,12.5
 09/06/2022 23:20,12.5
 09/06/2022 23:30,12.4
 09/06/2022 23:40,12.4
 09/06/2022 23:50,12.4
 10/06/2022 00:00,12.4
 10/06/2022 00:10,12.4
 10/06/2022 00:20,12.4
 10/06/2022 00:30,12.3
 10/06/2022 00:40,12.3
 10/06/2022 00:50,12.2
 10/06/2022 01:00,12.0
 10/06/2022 01:10,12.0
 10/06/2022 01:20,12.0
 10/06/2022 01:30,11.9
 10/06/2022 01:40,11.7
 10/06/2022 01:50,11.6
 10/06/2022 02:00,11.6
 10/06/2022 02:10,11.6
 10/06/2022 02:20,11.6
 10/06/2022 02:30,11.6
 10/06/2022 02:40,11.6
 10/06/2022 02:50,11.6
 10/06/2022 03:00,11.6
 10/06/2022 03:10,11.7
 10/06/2022 03:20,11.7
 10/06/2022 03:30,11.7
 10/06/2022 03:40,11.7
 10/06/2022 03:50,11.7
 10/06/2022 04:00,11.7
 10/06/2022 04:10,11.7
 10/06/2022 04:20,11.8
 10/06/2022 04:30,11.8
 10/06/2022 04:40,11.8
 10/06/2022 04:50,11.9
 10/06/2022 05:00,11.9
 10/06/2022 05:10,12.0
 10/06/2022 05:20,12.0
 10/06/2022 05:30,12.0
 10/06/2022 05:40,12.0
 10/06/2022 05:50,12.1
 10/06/2022 06:00,12.1
 10/06/2022 06:10,11.9
 10/06/2022 06:20,11.7
 10/06/2022 06:30,11.5
 10/06/2022 06:40,11.5
 10/06/2022 06:50,11.6
 10/06/2022 07:00,11.6
 10/06/2022 07:10,11.5
 10/06/2022 07:20,11.7
 10/06/2022 07:30,11.6
 10/06/2022 07:40,11.5
 10/06/2022 07:50,11.4
 10/06/2022 08:00,11.4
 10/06/2022 08:10,11.4
 10/06/2022 08:20,11.4
 10/06/2022 08:30,11.4
 10/06/2022 08:40,11.3
 10/06/2022 08:50,11.3
 10/06/2022 09:00,11.3
 10/06/2022 09:10,11.2
 10/06/2022 09:20,11.4
 10/06/2022 09:30,11.5
 10/06/2022 09:40,11.7
 10/06/2022 09:50,11.9
 10/06/2022 10:00,12.0
 10/06/2022 10:10,12.0
 10/06/2022 10:20,12.0
 10/06/2022 10:30,11.9
 10/06/2022 10:40,11.9
 10/06/2022 10:50,11.9
 10/06/2022 11:00,12.1
 10/06/2022 11:10,12.2
 10/06/2022 11:20,12.3
 10/06/2022 11:30,12.5
 10/06/2022 11:40,12.4
 10/06/2022 11:50,12.4
 10/06/2022 12:00,12.3
 10/06/2022 12:10,12.3
 10/06/2022 12:20,12.5
 10/06/2022 12:30,12.4
 10/06/2022 12:40,12.5
 10/06/2022 12:50,12.5
 10/06/2022 13:00,12.6
 10/06/2022 13:10,12.7
 10/06/2022 13:20,12.9
 10/06/2022 13:30,13.0
 10/06/2022 13:40,12.9
 10/06/2022 13:50,12.9
 10/06/2022 14:00,13.1
 10/06/2022 14:10,13.5
 10/06/2022 14:20,13.8
 10/06/2022 14:30,14.3
 10/06/2022 14:40,14.4
 10/06/2022 14:50,14.6
 10/06/2022 15:00,14.7
 10/06/2022 15:10,14.9
 10/06/2022 15:20,15.1
 10/06/2022 15:30,15.3
 10/06/2022 15:40,15.6
 10/06/2022 15:50,15.9
 10/06/2022 16:00,16.0
 10/06/2022 16:10,16.1
 10/06/2022 16:20,16.4
 10/06/2022 16:30,16.6
 10/06/2022 16:40,16.8
 10/06/2022 16:50,17.1
 10/06/2022 17:00,17.5
 10/06/2022 17:10,17.8
 10/06/2022 17:20,17.8
 10/06/2022 17:30,17.7
 10/06/2022 17:40,17.6
 10/06/2022 17:50,17.6
 10/06/2022 18:00,17.6
 10/06/2022 18:10,17.3
 10/06/2022 18:20,17.5
 10/06/2022 18:30,17.4
 10/06/2022 18:40,17.5
 10/06/2022 18:50,17.6
 10/06/2022 19:00,17.6
 10/06/2022 19:10,17.6
 10/06/2022 19:20,17.5
 10/06/2022 19:30,17.3
 10/06/2022 19:40,17.3
 10/06/2022 19:50,17.2
 10/06/2022 20:00,17.1
 10/06/2022 20:10,16.8
 10/06/2022 20:20,16.6
 10/06/2022 20:30,16.6
 10/06/2022 20:40,16.8
 10/06/2022 20:50,17.1
 10/06/2022 21:00,17.4
 10/06/2022 21:10,16.9
 10/06/2022 21:20,16.8
 10/06/2022 21:30,16.8
 10/06/2022 21:40,16.6
 10/06/2022 21:50,16.4
 10/06/2022 22:00,16.5
 10/06/2022 22:10,16.6
 10/06/2022 22:20,16.5
 10/06/2022 22:30,16.4
 10/06/2022 22:40,16.3
 10/06/2022 22:50,16.2
 10/06/2022 23:00,16.2
 10/06/2022 23:10,16.1
 10/06/2022 23:20,16.1
 10/06/2022 23:30,16.1
 10/06/2022 23:40,16.1
 10/06/2022 23:50,16.1
 11/06/2022 00:00,16.0
 11/06/2022 00:10,15.9
 11/06/2022 00:20,15.8
 11/06/2022 00:30,15.8
 11/06/2022 00:40,15.7
 11/06/2022 00:50,15.6
 11/06/2022 01:00,15.5
 11/06/2022 01:10,15.9
 11/06/2022 01:20,15.8
 11/06/2022 01:30,15.6
 11/06/2022 01:40,15.6
 11/06/2022 01:50,15.6
 11/06/2022 02:00,15.5
 11/06/2022 02:10,15.5
 11/06/2022 02:20,15.4
 11/06/2022 02:30,15.3
 11/06/2022 02:40,15.1
 11/06/2022 02:50,15.0
 11/06/2022 03:00,15.0
 11/06/2022 03:10,15.0
 11/06/2022 03:20,15.2
 11/06/2022 03:30,15.3
 11/06/2022 03:40,15.2
 11/06/2022 03:50,14.9
 11/06/2022 04:00,14.7
 11/06/2022 04:10,14.5
 11/06/2022 04:20,14.5
 11/06/2022 04:30,14.5
 11/06/2022 04:40,14.4
 11/06/2022 04:50,14.4
 11/06/2022 05:00,14.3
 11/06/2022 05:10,14.2
 11/06/2022 05:20,14.2
 11/06/2022 05:30,14.2
 11/06/2022 05:40,14.1
 11/06/2022 05:50,14.1
 11/06/2022 06:00,14.2
 11/06/2022 06:10,14.2
 11/06/2022 06:20,14.1
 11/06/2022 06:30,14.2
 11/06/2022 06:40,14.3
 11/06/2022 06:50,14.3
 11/06/2022 07:00,14.1
 11/06/2022 07:10,14.3
 11/06/2022 07:20,14.5
 11/06/2022 07:30,14.4
 11/06/2022 07:40,14.5
 11/06/2022 07:50,14.6
 11/06/2022 08:00,14.8
 11/06/2022 08:10,14.9
 11/06/2022 08:20,14.9
 11/06/2022 08:30,15.0
 11/06/2022 08:40,15.0
 11/06/2022 08:50,15.1
 11/06/2022 09:00,15.1
 11/06/2022 09:10,15.2
 11/06/2022 09:20,15.4
 11/06/2022 09:30,15.4
 11/06/2022 09:40,15.6
 11/06/2022 09:50,15.7
 11/06/2022 10:00,15.9
 11/06/2022 10:10,16.1
 11/06/2022 10:20,16.3
 11/06/2022 10:30,16.4
 11/06/2022 10:40,16.7
 11/06/2022 10:50,16.9
 11/06/2022 11:00,17.1
 11/06/2022 11:10,17.5
 11/06/2022 11:20,17.8
 11/06/2022 11:30,18.1
 11/06/2022 11:40,18.3
 11/06/2022 11:50,18.8
 11/06/2022 12:00,19.2
 11/06/2022 12:10,19.1
 11/06/2022 12:20,19.1
 11/06/2022 12:30,18.9
 11/06/2022 12:40,18.7
 11/06/2022 12:50,18.3
 11/06/2022 13:00,17.6
 11/06/2022 13:10,16.0
 11/06/2022 13:20,16.4
 11/06/2022 13:30,16.9
 11/06/2022 13:40,17.2
 11/06/2022 13:50,16.8
 11/06/2022 14:00,16.5
 11/06/2022 14:10,16.7
 11/06/2022 14:20,17.4
 11/06/2022 14:30,18.3
 11/06/2022 14:40,20.0
 11/06/2022 14:50,19.5
 11/06/2022 15:00,18.3
 11/06/2022 15:10,18.1
 11/06/2022 15:20,18.2
 11/06/2022 15:30,18.8
 11/06/2022 15:40,19.6
 11/06/2022 15:50,20.2
 11/06/2022 16:00,20.4
 11/06/2022 16:10,20.7
 11/06/2022 16:20,21.7
 11/06/2022 16:30,21.8
 11/06/2022 16:40,21.7
 11/06/2022 16:50,21.7
 11/06/2022 17:00,21.1
 11/06/2022 17:10,21.4
 11/06/2022 17:20,21.6
 11/06/2022 17:30,20.5
 11/06/2022 17:40,20.2
 11/06/2022 17:50,20.0
 11/06/2022 18:00,19.4
 11/06/2022 18:10,18.1
 11/06/2022 18:20,18.5
 11/06/2022 18:30,18.9
 11/06/2022 18:40,19.8
 11/06/2022 18:50,19.9
 11/06/2022 19:00,20.4
 11/06/2022 19:10,20.3
 11/06/2022 19:20,19.2
 11/06/2022 19:30,17.9
 11/06/2022 19:40,18.0
 11/06/2022 19:50,18.5
 11/06/2022 20:00,18.8
 11/06/2022 20:10,18.8
 11/06/2022 20:20,18.4
 11/06/2022 20:30,18.2
 11/06/2022 20:40,18.7
 11/06/2022 20:50,18.7
 11/06/2022 21:00,18.9
 11/06/2022 21:10,18.5
 11/06/2022 21:20,17.3
 11/06/2022 21:30,17.5
 11/06/2022 21:40,18.1
 11/06/2022 21:50,17.7
 11/06/2022 22:00,18.3
 11/06/2022 22:10,18.3
 11/06/2022 22:20,18.6
 11/06/2022 22:30,18.5
 11/06/2022 22:40,18.2
 11/06/2022 22:50,17.9
 11/06/2022 23:00,18.1
 11/06/2022 23:10,17.9
 11/06/2022 23:20,17.7
 11/06/2022 23:30,17.6
 11/06/2022 23:40,17.2
 11/06/2022 23:50,17.9
 12/06/2022 00:00,17.3
 12/06/2022 00:10,17.4
 12/06/2022 00:20,16.8
 12/06/2022 00:30,16.9
 12/06/2022 00:40,16.7
 12/06/2022 00:50,16.4
 12/06/2022 01:00,16.6
 12/06/2022 01:10,16.6
 12/06/2022 01:20,16.3
 12/06/2022 01:30,16.4
 12/06/2022 01:40,16.6
 12/06/2022 01:50,16.9
 12/06/2022 02:00,16.7
 12/06/2022 02:10,15.6
 12/06/2022 02:20,14.0
 12/06/2022 02:30,13.9
 12/06/2022 02:40,13.8
 12/06/2022 02:50,13.8
 12/06/2022 03:00,14.2
 12/06/2022 03:10,14.3
 12/06/2022 03:20,14.8
 12/06/2022 03:30,15.1
 12/06/2022 03:40,15.1
 12/06/2022 03:50,14.9
 12/06/2022 04:00,14.6
 12/06/2022 04:10,14.7
 12/06/2022 04:20,14.7
 12/06/2022 04:30,14.8
 12/06/2022 04:40,14.9
 12/06/2022 04:50,14.9
 12/06/2022 05:00,15.0
 12/06/2022 05:10,14.9
 12/06/2022 05:20,15.0
 12/06/2022 05:30,15.3
 12/06/2022 05:40,15.4
 12/06/2022 05:50,15.1
 12/06/2022 06:00,15.0
 12/06/2022 06:10,15.3
 12/06/2022 06:20,15.2
 12/06/2022 06:30,15.3
 12/06/2022 06:40,15.5
 12/06/2022 06:50,15.5
 12/06/2022 07:00,15.6
 12/06/2022 07:10,15.9
 12/06/2022 07:20,15.7
 12/06/2022 07:30,15.8
 12/06/2022 07:40,16.1
 12/06/2022 07:50,16.3
 12/06/2022 08:00,15.9
 12/06/2022 08:10,16.1
 12/06/2022 08:20,16.1
 12/06/2022 08:30,16.4
 12/06/2022 08:40,16.5
 12/06/2022 08:50,16.6
 12/06/2022 09:00,16.8
 12/06/2022 09:10,17.1
 12/06/2022 09:20,17.6
 12/06/2022 09:30,17.9
 12/06/2022 09:40,18.1
 12/06/2022 09:50,18.1
 12/06/2022 10:00,18.2
 12/06/2022 10:10,18.5
 12/06/2022 10:20,18.8
 12/06/2022 10:30,19.2
 12/06/2022 10:40,19.6
 12/06/2022 10:50,19.6
 12/06/2022 11:00,19.9
 12/06/2022 11:10,20.3
 12/06/2022 11:20,20.7
 12/06/2022 11:30,21.2
 12/06/2022 11:40,21.3
 12/06/2022 11:50,21.2
 12/06/2022 12:00,21.3
 12/06/2022 12:10,21.5
 12/06/2022 12:20,21.6
 12/06/2022 12:30,21.9
 12/06/2022 12:40,22.1
 12/06/2022 12:50,22.2
 12/06/2022 13:00,22.1
 12/06/2022 13:10,21.9
 12/06/2022 13:20,21.5
 12/06/2022 13:30,21.3
 12/06/2022 13:40,21.3
 12/06/2022 13:50,21.5
 12/06/2022 14:00,21.7
 12/06/2022 14:10,21.9
 12/06/2022 14:20,22.1
 12/06/2022 14:30,22.0
 12/06/2022 14:40,21.4
 12/06/2022 14:50,21.1
 12/06/2022 15:00,19.4
 12/06/2022 15:10,18.8
 12/06/2022 15:20,17.9
 12/06/2022 15:30,17.8
 12/06/2022 15:40,17.6
 12/06/2022 15:50,18.1
 12/06/2022 16:00,18.3
 12/06/2022 16:10,18.4
 12/06/2022 16:20,18.8
 12/06/2022 16:30,18.9
 12/06/2022 16:40,18.6
 12/06/2022 16:50,19.0
 12/06/2022 17:00,19.1
 12/06/2022 17:10,19.4
 12/06/2022 17:20,19.5
 12/06/2022 17:30,19.4
 12/06/2022 17:40,19.5
 12/06/2022 17:50,18.9
 12/06/2022 18:00,18.6
 12/06/2022 18:10,16.7
 12/06/2022 18:20,16.5
 12/06/2022 18:30,15.8
 12/06/2022 18:40,15.6
 12/06/2022 18:50,15.4
 12/06/2022 19:00,15.5
 12/06/2022 19:10,15.7
 12/06/2022 19:20,15.7
 12/06/2022 19:30,15.7
 12/06/2022 19:40,15.6
 12/06/2022 19:50,15.6
 12/06/2022 20:00,15.6
 12/06/2022 20:10,15.5
 12/06/2022 20:20,15.5
 12/06/2022 20:30,15.6
 12/06/2022 20:40,15.4
 12/06/2022 20:50,15.4
 12/06/2022 21:00,15.3
 12/06/2022 21:10,15.1
 12/06/2022 21:20,15.2
 12/06/2022 21:30,15.1
 12/06/2022 21:40,15.1
 12/06/2022 21:50,15.1
 12/06/2022 22:00,15.1
 12/06/2022 22:10,15.2
 12/06/2022 22:20,15.5
 12/06/2022 22:30,15.5
 12/06/2022 22:40,15.3
 12/06/2022 22:50,14.9
 12/06/2022 23:00,14.6
 12/06/2022 23:10,14.4
 12/06/2022 23:20,14.4
 12/06/2022 23:30,14.5
 12/06/2022 23:40,14.5
 12/06/2022 23:50,14.7
 13/06/2022 00:00,14.7
 13/06/2022 00:10,14.8
 13/06/2022 00:20,14.7
 13/06/2022 00:30,14.8
 13/06/2022 00:40,14.8
 13/06/2022 00:50,14.9
 13/06/2022 01:00,15.0
 13/06/2022 01:10,15.1
 13/06/2022 01:20,15.1
 13/06/2022 01:30,15.1
 13/06/2022 01:40,15.0
 13/06/2022 01:50,14.9
 13/06/2022 02:00,14.8
 13/06/2022 02:10,14.7
 13/06/2022 02:20,14.6
 13/06/2022 02:30,14.6
 13/06/2022 02:40,14.6
 13/06/2022 02:50,14.7
 13/06/2022 03:00,14.6
 13/06/2022 03:10,14.5
 13/06/2022 03:20,14.5
 13/06/2022 03:30,14.6
 13/06/2022 03:40,14.5
 13/06/2022 03:50,14.5
 13/06/2022 04:00,14.5
 13/06/2022 04:10,14.5
 13/06/2022 04:20,14.5
 13/06/2022 04:30,14.4
 13/06/2022 04:40,14.3
 13/06/2022 04:50,14.4
 13/06/2022 05:00,14.5
 13/06/2022 05:10,14.2
 13/06/2022 05:20,14.0
 13/06/2022 05:30,14.0
 13/06/2022 05:40,14.2
 13/06/2022 05:50,14.4
 13/06/2022 06:00,14.6
 13/06/2022 06:10,14.7
 13/06/2022 06:20,14.8
 13/06/2022 06:30,14.6
 13/06/2022 06:40,14.7
 13/06/2022 06:50,14.7
 13/06/2022 07:00,14.8
 13/06/2022 07:10,14.5
 13/06/2022 07:20,14.5
 13/06/2022 07:30,14.6
 13/06/2022 07:40,14.7
 13/06/2022 07:50,14.5
 13/06/2022 08:00,14.5
 13/06/2022 08:10,14.5
 13/06/2022 08:20,14.6
 13/06/2022 08:30,14.7
 13/06/2022 08:40,14.9
 13/06/2022 08:50,14.8
 13/06/2022 09:00,14.8
 13/06/2022 09:10,14.8
 13/06/2022 09:20,14.8
 13/06/2022 09:30,14.7
 13/06/2022 09:40,14.7
 13/06/2022 09:50,14.7
 13/06/2022 10:00,15.0
 13/06/2022 10:10,15.0
 13/06/2022 10:20,15.5
 13/06/2022 10:30,15.9
 13/06/2022 10:40,15.9
 13/06/2022 10:50,15.7
 13/06/2022 11:00,15.6
 13/06/2022 11:10,15.8
 13/06/2022 11:20,15.8
 13/06/2022 11:30,15.8
 13/06/2022 11:40,15.6
 13/06/2022 11:50,15.4
 13/06/2022 12:00,15.1
 13/06/2022 12:10,15.0
 13/06/2022 12:20,14.9
 13/06/2022 12:30,15.0
 13/06/2022 12:40,15.0
 13/06/2022 12:50,15.0
 13/06/2022 13:00,15.0
 13/06/2022 13:10,15.2
 13/06/2022 13:20,15.4
 13/06/2022 13:30,15.2
 13/06/2022 13:40,14.7
 13/06/2022 13:50,13.3
 13/06/2022 14:00,13.5
 13/06/2022 14:10,13.6
 13/06/2022 14:20,12.9
 13/06/2022 14:30,12.5
 13/06/2022 14:40,12.6
 13/06/2022 14:50,12.9
 13/06/2022 15:00,13.5
 13/06/2022 15:10,14.1
 13/06/2022 15:20,14.6
 13/06/2022 15:30,15.3
 13/06/2022 15:40,15.8
 13/06/2022 15:50,16.5
 13/06/2022 16:00,16.0
 13/06/2022 16:10,17.0
 13/06/2022 16:20,16.7
 13/06/2022 16:30,16.7
 13/06/2022 16:40,15.8
 13/06/2022 16:50,15.7
 13/06/2022 17:00,15.8
 13/06/2022 17:10,15.8
 13/06/2022 17:20,15.9
 13/06/2022 17:30,16.3
 13/06/2022 17:40,15.9
 13/06/2022 17:50,15.8
 13/06/2022 18:00,15.4
 13/06/2022 18:10,14.8
 13/06/2022 18:20,14.8
 13/06/2022 18:30,15.0
 13/06/2022 18:40,15.1
 13/06/2022 18:50,15.0
 13/06/2022 19:00,14.8
 13/06/2022 19:10,15.0
 13/06/2022 19:20,15.2
 13/06/2022 19:30,15.4
 13/06/2022 19:40,15.8
 13/06/2022 19:50,15.1
 13/06/2022 20:00,14.6
 13/06/2022 20:10,14.6
 13/06/2022 20:20,14.7
 13/06/2022 20:30,14.8
 13/06/2022 20:40,15.0
 13/06/2022 20:50,15.4
 13/06/2022 21:00,15.2
 13/06/2022 21:10,15.3
 13/06/2022 21:20,15.2
 13/06/2022 21:30,15.0
 13/06/2022 21:40,15.1
 13/06/2022 21:50,15.1
 13/06/2022 22:00,15.1
 13/06/2022 22:10,15.1
 13/06/2022 22:20,15.0
 13/06/2022 22:30,15.0
 13/06/2022 22:40,14.9
 13/06/2022 22:50,14.9
 13/06/2022 23:00,14.9
 13/06/2022 23:10,14.8
 13/06/2022 23:20,14.8
 13/06/2022 23:30,14.8
 13/06/2022 23:40,14.8
 13/06/2022 23:50,14.7
 14/06/2022 00:00,14.6
 14/06/2022 00:10,14.7
 14/06/2022 00:20,14.7
 14/06/2022 00:30,14.6
 14/06/2022 00:40,14.6
 14/06/2022 00:50,14.6
 14/06/2022 01:00,14.6
 14/06/2022 01:10,14.6
 14/06/2022 01:20,14.5
 14/06/2022 01:30,14.5
 14/06/2022 01:40,14.4
 14/06/2022 01:50,14.4
 14/06/2022 02:00,14.3
 14/06/2022 02:10,14.4
 14/06/2022 02:20,14.3
 14/06/2022 02:30,14.3
 14/06/2022 02:40,14.3
 14/06/2022 02:50,14.3
 14/06/2022 03:00,14.3
 14/06/2022 03:10,14.3
 14/06/2022 03:20,14.3
 14/06/2022 03:30,14.2
 14/06/2022 03:40,13.9
 14/06/2022 03:50,13.7
 14/06/2022 04:00,13.4
 14/06/2022 04:10,13.1
 14/06/2022 04:20,13.0
 14/06/2022 04:30,13.3
 14/06/2022 04:40,13.6
 14/06/2022 04:50,13.6
 14/06/2022 05:00,13.8
 14/06/2022 05:10,13.9
 14/06/2022 05:20,13.6
 14/06/2022 05:30,13.2
 14/06/2022 05:40,13.0
